,time,precip
1866,2016-02-10,2.0912673
1867,2016-02-11,6.6134624
1868,2016-02-12,1.881203
1869,2016-02-13,0.51852494
1870,2016-02-14,0.77440286
1871,2016-02-15,2.3142974
1872,2016-02-16,1.3640008
1873,2016-02-17,2.0353732
1874,2016-02-18,7.44276
1875,2016-02-19,15.385796
1876,2016-02-20,4.357584
1877,2016-02-21,1.5725538
1878,2016-02-22,7.753493
1879,2016-02-23,20.72569
1880,2016-02-24,15.404038
1881,2016-02-25,15.936568
1882,2016-02-26,17.19465
1883,2016-02-27,2.6012259
1884,2016-02-28,1.4012313
1885,2016-02-29,4.55518
1886,2016-03-01,20.017082
1887,2016-03-02,11.035684
1888,2016-03-03,3.9047794
1889,2016-03-04,2.9290662
1890,2016-03-05,4.674764
1891,2016-03-06,24.010279
1892,2016-03-07,16.979023
1893,2016-03-08,9.443373
1894,2016-03-09,20.018322
1895,2016-03-10,5.963382
1896,2016-03-11,7.7993455
1897,2016-03-12,18.163227
1898,2016-03-13,13.4406595
1899,2016-03-14,20.882984
1900,2016-03-15,6.9755163
1901,2016-03-16,10.360493
1902,2016-03-17,6.8279967
1903,2016-03-18,11.139441
1904,2016-03-19,14.437355
1905,2016-03-20,13.476509
1906,2016-03-21,7.5234914
1907,2016-03-22,10.073407
1908,2016-03-23,4.5171967
1909,2016-03-24,5.3059278
1910,2016-03-25,4.391765
1911,2016-03-26,7.0838914
1912,2016-03-27,17.093157
1913,2016-03-28,20.29295
1914,2016-03-29,15.231466
1915,2016-03-30,8.098549
1916,2016-03-31,6.0987
1917,2016-04-01,24.178726
1918,2016-04-02,12.357875
1919,2016-04-03,7.3864164
1920,2016-04-04,2.7391849
1921,2016-04-05,11.840224
1922,2016-04-06,10.070239
1923,2016-04-07,6.474797
1924,2016-04-08,7.3398194
1925,2016-04-09,6.2627826
1926,2016-04-10,11.655218
1927,2016-04-11,11.153508
1928,2016-04-12,15.892318
1929,2016-04-13,13.192486
1930,2016-04-14,4.8533506
1931,2016-04-15,2.4695117
1932,2016-04-16,3.087777
1933,2016-04-17,4.619688
1934,2016-04-18,15.3931465
1935,2016-04-19,17.19841
1936,2016-04-20,11.665744
1937,2016-04-21,11.776162
1938,2016-04-22,8.878838
1939,2016-04-23,13.480056
1940,2016-04-24,10.023543
1941,2016-04-25,15.054709
1942,2016-04-26,5.4900794
1943,2016-04-27,7.1292224
1944,2016-04-28,17.112696
1945,2016-04-29,11.477307
1946,2016-04-30,5.7063537
1947,2016-05-01,4.7708573
1948,2016-05-02,7.2751465
1949,2016-05-03,12.359746
1950,2016-05-04,10.70067
1951,2016-05-05,10.395147
1952,2016-05-06,3.0047283
1953,2016-05-07,7.2560177
1954,2016-05-08,9.665559
1955,2016-05-09,5.1687846
1956,2016-05-10,7.5229015
1957,2016-05-11,16.779217
1958,2016-05-12,15.702478
1959,2016-05-13,10.312386
1960,2016-05-14,3.282136
1961,2016-05-15,2.1969361
1962,2016-05-16,2.8546717
1963,2016-05-17,3.641535
1964,2016-05-18,5.991498
1965,2016-05-19,9.909441
1966,2016-05-20,3.8973196
1967,2016-05-21,4.224147
1968,2016-05-22,5.5114074
1969,2016-05-23,5.491778
1970,2016-05-24,9.848125
1971,2016-05-25,6.175501
1972,2016-05-26,4.772723
1973,2016-05-27,1.9518323
1974,2016-05-28,2.9361465
1975,2016-05-29,3.2509704
1976,2016-05-30,13.942299
1977,2016-05-31,17.580074
1978,2016-06-01,6.2360854
1979,2016-06-02,5.7134547
1980,2016-06-03,7.4145
1981,2016-06-04,7.024451
1982,2016-06-05,6.0949183
1983,2016-06-06,3.3874993
1984,2016-06-07,4.7961
1985,2016-06-08,3.6673107
1986,2016-06-09,4.0173783
1987,2016-06-10,2.435467
1988,2016-06-11,2.8384073
1989,2016-06-12,10.385376
1990,2016-06-13,3.24806
1991,2016-06-14,3.6769888
1992,2016-06-15,7.303072
1993,2016-06-16,3.5346854
1994,2016-06-17,3.7110195
1995,2016-06-18,5.713969
1996,2016-06-19,5.9211063
1997,2016-06-20,9.188687
1998,2016-06-21,7.9146705
1999,2016-06-22,7.463056
2000,2016-06-23,11.078094
2001,2016-06-24,5.979355
2002,2016-06-25,6.3251
2003,2016-06-26,2.2628162
2004,2016-06-27,1.6528016
2005,2016-06-28,0.25086695
2006,2016-06-29,6.847397
2007,2016-06-30,2.8409684
2008,2016-07-01,2.5234125
2009,2016-07-02,4.445296
2010,2016-07-03,3.0618942
2011,2016-07-04,3.1475015
2012,2016-07-05,9.742001
2013,2016-07-06,7.4887404
2014,2016-07-07,0.8127596
2015,2016-07-08,5.261898
2016,2016-07-09,4.1116686
2017,2016-07-10,5.7212214
2018,2016-07-11,5.2831335
2019,2016-07-12,5.839865
2020,2016-07-13,3.3425398
2021,2016-07-14,4.4319487
2022,2016-07-15,1.8233546
2023,2016-07-16,1.9663804
2024,2016-07-17,5.4849925
2025,2016-07-18,4.9367127
2026,2016-07-19,5.3726683
2027,2016-07-20,12.790903
2028,2016-07-21,9.318011
2029,2016-07-22,8.531303
2030,2016-07-23,5.984697
2031,2016-07-24,4.0999556
2032,2016-07-25,1.4245698
2033,2016-07-26,1.1615765
2034,2016-07-27,2.6276133
2035,2016-07-28,1.6462256
2036,2016-07-29,0.77300906
2037,2016-07-30,2.1912663
2038,2016-07-31,6.011936
2039,2016-08-01,1.6914947
2040,2016-08-02,1.7855998
2041,2016-08-03,2.5959563
2042,2016-08-04,2.3706872
2043,2016-08-05,4.3882856
2044,2016-08-06,2.1374002
2045,2016-08-07,0.65256935
2046,2016-08-08,0.30666438
2047,2016-08-09,1.0335267
2048,2016-08-10,0.6002637
2049,2016-08-11,1.2163475
2050,2016-08-12,2.4461467
2051,2016-08-13,3.9839237
2052,2016-08-14,4.4373994
2053,2016-08-15,3.6803558
2054,2016-08-16,2.8835754
2055,2016-08-17,1.612873
2056,2016-08-18,0.32598436
2057,2016-08-19,2.0488656
2058,2016-08-20,7.401217
2059,2016-08-21,2.3317747
2060,2016-08-22,0.47964835
2061,2016-08-23,4.423642
2062,2016-08-24,4.349733
2063,2016-08-25,5.0381026
2064,2016-08-26,5.927833
2065,2016-08-27,6.79236
2066,2016-08-28,7.402324
2067,2016-08-29,4.4071703
2068,2016-08-30,5.18214
2069,2016-08-31,7.5214276
2070,2016-09-01,2.5715837
2071,2016-09-02,5.6217127
2072,2016-09-03,7.699805
2073,2016-09-04,1.5817926
2074,2016-09-05,1.1574361
2075,2016-09-06,8.514427
2076,2016-09-07,2.2776175
2077,2016-09-08,3.610891
2078,2016-09-09,8.669297
2079,2016-09-10,6.732588
2080,2016-09-11,6.5738683
2081,2016-09-12,3.49553
2082,2016-09-13,2.6235664
2083,2016-09-14,3.6424873
2084,2016-09-15,6.891612
2085,2016-09-16,10.435258
2086,2016-09-17,3.041151
2087,2016-09-18,5.5523167
2088,2016-09-19,1.4202572
2089,2016-09-20,3.3644574
2090,2016-09-21,2.8590178
2091,2016-09-22,4.6168227
2092,2016-09-23,6.146609
2093,2016-09-24,5.760027
2094,2016-09-25,3.3142962
2095,2016-09-26,4.7238045
2096,2016-09-27,6.4033446
2097,2016-09-28,3.3844728
2098,2016-09-29,6.5427504
2099,2016-09-30,5.7133336
2100,2016-10-01,4.018948
2101,2016-10-02,1.4747881
2102,2016-10-03,1.0476689
2103,2016-10-04,2.2418978
2104,2016-10-05,2.19877
2105,2016-10-06,7.041225
2106,2016-10-07,3.1162732
2107,2016-10-08,8.594134
2108,2016-10-09,10.503706
2109,2016-10-10,5.6366878
2110,2016-10-11,3.5770352
2111,2016-10-12,6.0116253
2112,2016-10-13,4.1074443
2113,2016-10-14,1.1745821
2114,2016-10-15,0.8052916
2115,2016-10-16,0.87911636
2116,2016-10-17,1.0048728
2117,2016-10-18,1.5560217
2118,2016-10-19,0.7128128
2119,2016-10-20,1.5880558
2120,2016-10-21,4.4892454
2121,2016-10-22,7.9325824
2122,2016-10-23,10.352516
2123,2016-10-24,3.84082
2124,2016-10-25,1.176976
2125,2016-10-26,6.071228
2126,2016-10-27,7.7173653
2127,2016-10-28,12.3127365
2128,2016-10-29,3.7753022
2129,2016-10-30,7.614486
2130,2016-10-31,8.799269
2131,2016-11-01,1.7868559
2132,2016-11-02,1.1076157
2133,2016-11-03,11.058279
2134,2016-11-04,5.2481475
2135,2016-11-05,11.446561
2136,2016-11-06,10.753017
2137,2016-11-07,6.0197954
2138,2016-11-08,11.995349
2139,2016-11-09,2.797328
2140,2016-11-10,5.422839
2141,2016-11-11,3.60076
2142,2016-11-12,7.3401003
2143,2016-11-13,14.890229
2144,2016-11-14,4.028153
2145,2016-11-15,2.8720245
2146,2016-11-16,4.0683117
2147,2016-11-17,11.520969
2148,2016-11-18,5.1052537
2149,2016-11-19,1.4326571
2150,2016-11-20,3.4942715
2151,2016-11-21,9.146631
2152,2016-11-22,13.321216
2153,2016-11-23,7.6570253
2154,2016-11-24,14.298653
2155,2016-11-25,6.726134
2156,2016-11-26,4.03581
2157,2016-11-27,3.2731178
2158,2016-11-28,2.2485135
2159,2016-11-29,0.79925066
2160,2016-11-30,1.8389777
2161,2016-12-01,10.13265
2162,2016-12-02,6.316383
2163,2016-12-03,9.37164
2164,2016-12-04,11.470751
2165,2016-12-05,14.526614
2166,2016-12-06,1.6059487
2167,2016-12-07,3.484067
2168,2016-12-08,6.0013194
2169,2016-12-09,4.631483
2170,2016-12-10,4.5648656
2171,2016-12-11,17.073305
2172,2016-12-12,16.250298
2173,2016-12-13,5.196559
2174,2016-12-14,16.48148
2175,2016-12-15,16.62882
2176,2016-12-16,18.236801
2177,2016-12-17,19.13744
2178,2016-12-18,25.139824
2179,2016-12-19,3.212334
2180,2016-12-20,8.768938
2181,2016-12-21,5.4876842
2182,2016-12-22,7.6243773
2183,2016-12-23,7.7306414
2184,2016-12-24,6.337439
2185,2016-12-25,9.819001
2186,2016-12-26,9.966622
2187,2016-12-27,15.594624
2188,2016-12-28,5.337402
2189,2016-12-29,8.107739
2190,2016-12-30,10.671008
2191,2016-12-31,14.313504
2192,2017-01-01,8.559864
2193,2017-01-02,6.080185
2194,2017-01-03,6.6980495
2195,2017-01-04,3.9782743
2196,2017-01-05,2.7184384
2197,2017-01-06,3.5069714
2198,2017-01-07,18.565475
2199,2017-01-08,22.111404
2200,2017-01-09,6.648493
2201,2017-01-10,5.8823924
2202,2017-01-11,9.861966
2203,2017-01-12,17.477768
2204,2017-01-13,19.578987
2205,2017-01-14,7.865088
2206,2017-01-15,5.2878346
2207,2017-01-16,3.3650846
2208,2017-01-17,35.58978
2209,2017-01-18,9.515345
2210,2017-01-19,1.1728398
2211,2017-01-20,9.060447
2212,2017-01-21,21.046503
2213,2017-01-22,30.47032
2214,2017-01-23,9.990781
2215,2017-01-24,4.5051246
2216,2017-01-25,7.9300256
2217,2017-01-26,14.907772
2218,2017-01-27,10.235492
2219,2017-01-28,13.377222
2220,2017-01-29,17.10214
2221,2017-01-30,24.308018
2222,2017-01-31,24.581505
2223,2017-02-01,16.903282
2224,2017-02-02,4.3480177
2225,2017-02-03,9.88461
2226,2017-02-04,9.617474
2227,2017-02-05,9.76682
2228,2017-02-06,12.41407
2229,2017-02-07,7.8132806
2230,2017-02-08,17.844177
2231,2017-02-09,12.715305
2232,2017-02-10,1.5321672
2233,2017-02-11,1.5253793
2234,2017-02-12,5.044965
2235,2017-02-13,1.6471361
2236,2017-02-14,7.740953
2237,2017-02-15,12.877222
2238,2017-02-16,13.555653
2239,2017-02-17,5.5367146
2240,2017-02-18,3.1696546
2241,2017-02-19,7.8221874
2242,2017-02-20,11.51434
2243,2017-02-21,20.898354
2244,2017-02-22,11.524411
2245,2017-02-23,4.537428
2246,2017-02-24,18.515163
2247,2017-02-25,16.16381
2248,2017-02-26,3.7096217
2249,2017-02-27,9.098675
2250,2017-02-28,12.2204275
2251,2017-03-01,4.655258
2252,2017-03-02,4.161437
2253,2017-03-03,6.674668
2254,2017-03-04,7.376544
2255,2017-03-05,11.432093
2256,2017-03-06,21.851646
2257,2017-03-07,12.31489
2258,2017-03-08,14.688185
2259,2017-03-09,14.940869
2260,2017-03-10,16.577852
2261,2017-03-11,11.080981
2262,2017-03-12,9.260811
2263,2017-03-13,10.9738245
2264,2017-03-14,10.845638
2265,2017-03-15,9.001531
2266,2017-03-16,11.352965
2267,2017-03-17,8.093147
2268,2017-03-18,6.0759544
2269,2017-03-19,23.954292
2270,2017-03-20,14.768393
2271,2017-03-21,8.574189
2272,2017-03-22,3.7715638
2273,2017-03-23,6.320576
2274,2017-03-24,11.971316
2275,2017-03-25,18.95018
2276,2017-03-26,11.796981
2277,2017-03-27,6.0372167
2278,2017-03-28,10.798497
2279,2017-03-29,16.233082
2280,2017-03-30,9.595004
2281,2017-03-31,7.8990912
2282,2017-04-01,14.928985
2283,2017-04-02,14.835606
2284,2017-04-03,5.83949
2285,2017-04-04,3.76811
2286,2017-04-05,8.774588
2287,2017-04-06,5.5953345
2288,2017-04-07,8.01125
2289,2017-04-08,13.137825
2290,2017-04-09,9.743608
2291,2017-04-10,6.8630943
2292,2017-04-11,7.326624
2293,2017-04-12,7.434457
2294,2017-04-13,10.294938
2295,2017-04-14,14.069662
2296,2017-04-15,13.348357
2297,2017-04-16,17.440786
2298,2017-04-17,9.94764
2299,2017-04-18,11.796208
2300,2017-04-19,9.258119
2301,2017-04-20,9.182248
2302,2017-04-21,8.721201
2303,2017-04-22,9.382578
2304,2017-04-23,9.084733
2305,2017-04-24,4.7462993
2306,2017-04-25,8.680643
2307,2017-04-26,8.473839
2308,2017-04-27,7.238577
2309,2017-04-28,17.298124
2310,2017-04-29,16.513828
2311,2017-04-30,8.229828
2312,2017-05-01,5.410209
2313,2017-05-02,16.185202
2314,2017-05-03,6.650647
2315,2017-05-04,7.6377788
2316,2017-05-05,9.622679
2317,2017-05-06,3.4502516
2318,2017-05-07,10.091976
2319,2017-05-08,13.508343
2320,2017-05-09,8.448648
2321,2017-05-10,5.3056245
2322,2017-05-11,5.7954698
2323,2017-05-12,7.630247
2324,2017-05-13,6.824627
2325,2017-05-14,5.680889
2326,2017-05-15,4.7063036
2327,2017-05-16,9.84352
2328,2017-05-17,4.6973763
2329,2017-05-18,1.5475131
2330,2017-05-19,0.8885894
2331,2017-05-20,1.6861371
2332,2017-05-21,6.343434
2333,2017-05-22,6.4858046
2334,2017-05-23,10.280354
2335,2017-05-24,4.8738985
2336,2017-05-25,1.0914761
2337,2017-05-26,0.5032627
2338,2017-05-27,1.6896902
2339,2017-05-28,0.9544485
2340,2017-05-29,5.2649183
2341,2017-05-30,11.777353
2342,2017-05-31,15.042912
2343,2017-06-01,8.345356
2344,2017-06-02,13.980227
2345,2017-06-03,5.4596934
2346,2017-06-04,2.3817706
2347,2017-06-05,3.6554356
2348,2017-06-06,4.3517475
2349,2017-06-07,5.0385046
2350,2017-06-08,3.21653
2351,2017-06-09,4.3392954
2352,2017-06-10,4.171466
2353,2017-06-11,2.6539233
2354,2017-06-12,6.1339307
2355,2017-06-13,7.023714
2356,2017-06-14,5.1466713
2357,2017-06-15,2.408313
2358,2017-06-16,1.5761398
2359,2017-06-17,6.7647815
2360,2017-06-18,2.4996145
2361,2017-06-19,2.3510058
2362,2017-06-20,3.983211
2363,2017-06-21,5.59102
2364,2017-06-22,10.477409
2365,2017-06-23,12.301342
2366,2017-06-24,9.297682
2367,2017-06-25,4.261954
2368,2017-06-26,5.8817134
2369,2017-06-27,2.4655552
2370,2017-06-28,3.9611776
2371,2017-06-29,4.0324726
2372,2017-06-30,7.252791
2373,2017-07-01,12.9044285
2374,2017-07-02,5.2170954
2375,2017-07-03,5.449259
2376,2017-07-04,4.6639695
2377,2017-07-05,5.102899
2378,2017-07-06,3.145023
2379,2017-07-07,0.27133238
2380,2017-07-08,6.063086
2381,2017-07-09,6.046611
2382,2017-07-10,6.3599677
2383,2017-07-11,4.687819
2384,2017-07-12,3.0472524
2385,2017-07-13,7.099705
2386,2017-07-14,4.090205
2387,2017-07-15,2.7735825
2388,2017-07-16,2.7707424
2389,2017-07-17,1.3986186
2390,2017-07-18,0.431688
2391,2017-07-19,0.1537077
2392,2017-07-20,1.1324791
2393,2017-07-21,0.5348361
2394,2017-07-22,2.6289217
2395,2017-07-23,6.2684827
2396,2017-07-24,7.0989356
2397,2017-07-25,1.1764038
2398,2017-07-26,1.7456384
2399,2017-07-27,1.8380716
2400,2017-07-28,0.6344657
2401,2017-07-29,0.2799337
2402,2017-07-30,0.5103823
2403,2017-07-31,4.5250196
2404,2017-08-01,1.9926105
2405,2017-08-02,1.4456139
2406,2017-08-03,4.2065344
2407,2017-08-04,3.0319183
2408,2017-08-05,3.4005167
2409,2017-08-06,1.3082978
2410,2017-08-07,3.7733917
2411,2017-08-08,2.061131
2412,2017-08-09,3.2297482
2413,2017-08-10,2.330299
2414,2017-08-11,3.3527088
2415,2017-08-12,0.5361374
2416,2017-08-13,0.6031494
2417,2017-08-14,3.515023
2418,2017-08-15,1.14496
2419,2017-08-16,2.8768551
2420,2017-08-17,2.3467646
2421,2017-08-18,0.8861247
2422,2017-08-19,0.8044497
2423,2017-08-20,0.26716304
2424,2017-08-21,3.4790254
2425,2017-08-22,1.8568825
2426,2017-08-23,2.5335338
2427,2017-08-24,4.4290814
2428,2017-08-25,2.7275953
2429,2017-08-26,2.9441497
2430,2017-08-27,2.1561842
2431,2017-08-28,2.105287
2432,2017-08-29,2.5623639
2433,2017-08-30,3.4532647
2434,2017-08-31,4.3107786
2435,2017-09-01,3.7487583
2436,2017-09-02,1.8418422
2437,2017-09-03,1.086048
2438,2017-09-04,3.95013
2439,2017-09-05,2.8811536
2440,2017-09-06,0.7093937
2441,2017-09-07,2.5126722
2442,2017-09-08,3.8903875
2443,2017-09-09,3.5326471
2444,2017-09-10,5.34714
2445,2017-09-11,4.8437457
2446,2017-09-12,8.843724
2447,2017-09-13,3.5993633
2448,2017-09-14,1.2895901
2449,2017-09-15,1.632461
2450,2017-09-16,4.4831147
2451,2017-09-17,9.082569
2452,2017-09-18,5.580294
2453,2017-09-19,3.4149334
2454,2017-09-20,1.3121066
2455,2017-09-21,3.111663
2456,2017-09-22,7.233211
2457,2017-09-23,5.2455187
2458,2017-09-24,3.0538573
2459,2017-09-25,8.557061
2460,2017-09-26,8.94751
2461,2017-09-27,10.499942
2462,2017-09-28,6.1466713
2463,2017-09-29,11.092351
2464,2017-09-30,5.1604376
2465,2017-10-01,2.458506
2466,2017-10-02,1.1265372
2467,2017-10-03,2.1474485
2468,2017-10-04,1.048195
2469,2017-10-05,2.1071644
2470,2017-10-06,9.506239
2471,2017-10-07,7.0478096
2472,2017-10-08,6.9845667
2473,2017-10-09,1.3594675
2474,2017-10-10,2.2142477
2475,2017-10-11,1.5172595
2476,2017-10-12,2.9275734
2477,2017-10-13,6.729204
2478,2017-10-14,3.9330773
2479,2017-10-15,3.2703965
2480,2017-10-16,3.5808868
2481,2017-10-17,2.8653765
2482,2017-10-18,3.0711756
2483,2017-10-19,2.29903
2484,2017-10-20,1.224916
2485,2017-10-21,1.6577275
2486,2017-10-22,1.3684578
2487,2017-10-23,4.430255
2488,2017-10-24,7.053002
2489,2017-10-25,2.6041596
2490,2017-10-26,14.679676
2491,2017-10-27,4.0396104
2492,2017-10-28,1.5669851
2493,2017-10-29,2.4758368
2494,2017-10-30,15.070901
2495,2017-10-31,7.617985
2496,2017-11-01,1.8468966
2497,2017-11-02,3.4239113
2498,2017-11-03,6.163165
2499,2017-11-04,5.533751
2500,2017-11-05,6.1720347
2501,2017-11-06,9.755352
2502,2017-11-07,5.7789073
2503,2017-11-08,2.8955712
2504,2017-11-09,6.8566194
2505,2017-11-10,7.967862
2506,2017-11-11,8.694882
2507,2017-11-12,11.841643
2508,2017-11-13,10.696927
2509,2017-11-14,8.44516
2510,2017-11-15,8.884632
2511,2017-11-16,8.012424
2512,2017-11-17,4.3072386
2513,2017-11-18,11.145857
2514,2017-11-19,1.0465477
2515,2017-11-20,5.3549438
2516,2017-11-21,6.685821
2517,2017-11-22,0.55741996
2518,2017-11-23,1.8843154
2519,2017-11-24,5.3268056
2520,2017-11-25,7.593547
2521,2017-11-26,5.578389
2522,2017-11-27,1.7510974
2523,2017-11-28,3.8929696
2524,2017-11-29,6.4218416
2525,2017-11-30,8.479493
2526,2017-12-01,16.41008
2527,2017-12-02,8.436282
2528,2017-12-03,2.3099623
2529,2017-12-04,3.1104758
2530,2017-12-05,4.3879495
2531,2017-12-06,2.157145
2532,2017-12-07,4.5677376
2533,2017-12-08,3.7007709
2534,2017-12-09,3.8871176
2535,2017-12-10,5.475614
2536,2017-12-11,9.632232
2537,2017-12-12,16.269444
2538,2017-12-13,8.19296
2539,2017-12-14,9.180148
2540,2017-12-15,1.5073324
2541,2017-12-16,3.9998376
2542,2017-12-17,7.6221023
2543,2017-12-18,2.8072336
2544,2017-12-19,4.8299437
2545,2017-12-20,5.6141357
2546,2017-12-21,7.545127
2547,2017-12-22,6.508479
2548,2017-12-23,5.1584535
2549,2017-12-24,5.461707
2550,2017-12-25,8.228966
2551,2017-12-26,16.163502
2552,2017-12-27,25.1975
2553,2017-12-28,12.567081
2554,2017-12-29,15.739912
2555,2017-12-30,14.207085
2556,2017-12-31,6.0605793
